Trait	Heritability	pop	N
ASV_484	0	Inbred	HN
ASV_1948	0	Inbred	HN
ASV_1326	0	Inbred	HN
ASV_1720	0.00000000582338591452765	Inbred	HN
ASV_1904	0.147239998102802	Inbred	HN
ASV_2351	0.00115731810613649	Inbred	HN
ASV_989	0.0725206596290878	Inbred	HN
ASV_1646	0.00000000210913579204716	Inbred	HN
ASV_2181	0.000000000448530519053288	Inbred	HN
ASV_1105	0	Inbred	HN
ASV_939	0.000425777250824361	Inbred	HN
ASV_2506	0.000000289611999722605	Inbred	HN
ASV_195	0.000427588186819872	Inbred	HN
ASV_845	0.0000000067325582063509	Inbred	HN
ASV_876	0	Inbred	HN
ASV_416	0.00000000272067254164716	Inbred	HN
ASV_923	0.000000000271716272541441	Inbred	HN
ASV_375	0	Inbred	HN
ASV_2142	0	Inbred	HN
ASV_485	0.184366048525208	Inbred	HN
ASV_2327	0	Inbred	HN
ASV_782	0	Inbred	HN
ASV_330	0.180090229723265	Inbred	HN
ASV_775	0.135314559996365	Inbred	HN
ASV_547	0.026870850643446	Inbred	HN
ASV_1709	0	Inbred	HN
ASV_1900	0.0000000546224707297436	Inbred	HN
ASV_885	0.119463209045929	Inbred	HN
ASV_1361	0	Inbred	HN
ASV_175	0	Inbred	HN
ASV_1104	0.0918293855666355	Inbred	HN
ASV_978	0	Inbred	HN
ASV_1842	0	Inbred	HN
ASV_815	0.03538816099046	Inbred	HN
ASV_2164	0.000404863216008307	Inbred	HN
ASV_130	0.080256189703565	Inbred	HN
ASV_5	0.000000000334037465989966	Inbred	HN
ASV_1546	0.0000000033005395383128	Inbred	HN
ASV_1547	0	Inbred	HN
ASV_790	0.0329749674394325	Inbred	HN
ASV_389	0.179363855098406	Inbred	HN
ASV_1390	0	Inbred	HN
ASV_1223	0	Inbred	HN
ASV_388	0	Inbred	HN
ASV_1241	0.0000000071974522429239	Inbred	HN
ASV_2469	0.192014420955115	Inbred	HN
ASV_465	0.111959413842631	Inbred	HN
ASV_159	0.0505417683626651	Inbred	HN
ASV_82	0.0535259746312305	Inbred	HN
ASV_609	0	Inbred	HN
ASV_600	0.00309773074221253	Inbred	HN
ASV_224	0	Inbred	HN
ASV_731	0.000000000393982112474644	Inbred	HN
ASV_1378	0	Inbred	HN
ASV_530	0.0000000063724610852134	Inbred	HN
ASV_1721	0.00110703275181129	Inbred	HN
ASV_90	0.000000000536319818688339	Inbred	HN
ASV_1764	0.000000000335326796733574	Inbred	HN
ASV_1715	0.0899831065836193	Inbred	HN
ASV_2393	0.0119693509393215	Inbred	HN
ASV_913	0	Inbred	HN
ASV_2555	0.115066988174825	Inbred	HN
ASV_968	0	Inbred	HN
ASV_145	0.0991470856506395	Inbred	HN
ASV_169	0	Inbred	HN
ASV_1607	0.000000000875083462699285	Inbred	HN
ASV_1834	0	Inbred	HN
ASV_1907	0	Inbred	HN
ASV_749	0.122658850552976	Inbred	HN
ASV_1853	0	Inbred	HN
ASV_641	0.0908214060874765	Inbred	HN
ASV_1063	0	Inbred	HN
ASV_70	0.0866228681901677	Inbred	HN
ASV_2760	0.00484568852091484	Inbred	HN
ASV_934	0.0444724451756062	Inbred	HN
ASV_374	0.0799993608478457	Inbred	HN
ASV_313	0	Inbred	HN
ASV_1460	0	Inbred	HN
ASV_2143	0	Inbred	HN
ASV_449	0.0126315756612128	Inbred	HN
ASV_1124	0	Inbred	HN
ASV_7	0.11436975099094	Inbred	HN
ASV_953	0.0371953065354965	Inbred	HN
ASV_2301	0	Inbred	HN
ASV_1220	0.115425573534826	Inbred	HN
ASV_286	0.0480442247151954	Inbred	HN
ASV_1703	0.0000000467194405467211	Inbred	HN
ASV_2193	0	Inbred	HN
ASV_1279	0	Inbred	HN
ASV_229	0.0516205243637727	Inbred	HN
ASV_41	0.0978048708656547	Inbred	HN
ASV_1028	0.00000000025417922125825	Inbred	HN
ASV_2028	0	Inbred	HN
ASV_2612	0	Inbred	HN
ASV_69	0.164727888897271	Inbred	HN
ASV_1133	0.00000731038865454113	Inbred	HN
ASV_1939	0	Inbred	HN
ASV_2331	0.228335401892037	Inbred	HN
ASV_1263	0	Inbred	HN
ASV_182	0.0000000625995497690848	Inbred	HN
ASV_959	0.0455295891603443	Inbred	HN
ASV_1549	0.0000000157772479044262	Inbred	HN
ASV_57	0.0978283731747903	Inbred	HN
ASV_2419	0.177397585922844	Inbred	HN
ASV_937	0.184665206494372	Inbred	HN
ASV_1568	0	Inbred	HN
ASV_621	0	Inbred	HN
ASV_1819	0	Inbred	HN
ASV_2690	0	Inbred	HN
ASV_999	0.074780363113825	Inbred	HN
ASV_1142	0.00000000303627003640896	Inbred	HN
ASV_501	0	Inbred	HN
ASV_60	0	Inbred	HN
ASV_1253	0.0521598984803907	Inbred	HN
ASV_1287	0.125630971656426	Inbred	HN
ASV_451	0.0872088524512212	Inbred	HN
ASV_2246	0	Inbred	HN
ASV_188	0.000000000697484556233113	Inbred	HN
ASV_208	0.0822737715291053	Inbred	HN
ASV_1038	0	Inbred	HN
ASV_1500	0.000000000457870845858948	Inbred	HN
ASV_144	0.000000127044274966785	Inbred	HN
ASV_2233	0.629570863812035	Inbred	HN
ASV_571	0.0455271210087109	Inbred	HN
ASV_1309	0.076714477759297	Inbred	HN
ASV_906	0	Inbred	HN
ASV_291	0	Inbred	HN
ASV_1974	0	Inbred	HN
ASV_73	0	Inbred	HN
ASV_64	0.140011109174065	Inbred	HN
ASV_910	0	Inbred	HN
ASV_1416	0.0122302242177584	Inbred	HN
ASV_1871	0.181333697335174	Inbred	HN
ASV_525	0.094759154305023	Inbred	HN
ASV_1809	0	Inbred	HN
ASV_2267	0.000000000229232119750397	Inbred	HN
ASV_837	0	Inbred	HN
ASV_1827	0.00000000268800784379356	Inbred	HN
ASV_1768	0	Inbred	HN
ASV_2244	0.246205088530237	Inbred	HN
ASV_977	0.116880594927171	Inbred	HN
ASV_954	0	Inbred	HN
ASV_1120	0.164040705859224	Inbred	HN
ASV_986	0.18824107059696	Inbred	HN
ASV_704	0	Inbred	HN
ASV_1878	0.0000000752717002851642	Inbred	HN
ASV_1835	0	Inbred	HN
ASV_1743	0.284029981847162	Inbred	HN
ASV_120	0.0697669064017041	Inbred	HN
ASV_511	0.0338372500746886	Inbred	HN
ASV_1458	0.0514232194128119	Inbred	HN
ASV_1123	0	Inbred	HN
ASV_2043	0	Inbred	HN
ASV_2678	0.00976458200830499	Inbred	HN
ASV_926	0	Inbred	HN
ASV_773	0.0223409134878227	Inbred	HN
ASV_280	0	Inbred	HN
ASV_2051	0	Inbred	HN
ASV_1643	0.0000000108656505783222	Inbred	HN
ASV_839	0.0200591263352165	Inbred	HN
ASV_1861	0	Inbred	HN
ASV_1710	0.031004426675532	Inbred	HN
ASV_1259	0.0462472243706095	Inbred	HN
ASV_1274	0	Inbred	HN
ASV_1483	0.0699553485938334	Inbred	HN
ASV_258	0.0231337074431803	Inbred	HN
ASV_2160	0	Inbred	HN
ASV_327	0.196870560144711	Inbred	HN
ASV_2	0.000000000444363426989961	Inbred	HN
ASV_1283	0	Inbred	HN
ASV_681	0.257574652375429	Inbred	HN
ASV_315	0	Inbred	HN
ASV_1352	0	Inbred	HN
ASV_3	0	Inbred	HN
ASV_113	0.0229051413698106	Inbred	HN
ASV_1358	0	Inbred	HN
ASV_1398	0.00000000502643995826869	Inbred	HN
ASV_1763	0	Inbred	HN
ASV_1344	0	Inbred	HN
ASV_1766	0.0046828541897922	Inbred	HN
ASV_1930	0	Inbred	HN
ASV_1833	0.0000000852895856318312	Inbred	HN
ASV_335	0.0604948675453467	Inbred	HN
ASV_1746	0.173938548007636	Inbred	HN
ASV_786	0	Inbred	HN
ASV_1399	0.0000000392647984373933	Inbred	HN
ASV_826	0	Inbred	HN
ASV_1086	0.00264067147442474	Inbred	HN
ASV_2313	0	Inbred	HN
ASV_187	0	Inbred	HN
ASV_1887	0	Inbred	HN
ASV_2097	0	Inbred	HN
ASV_220	0	Inbred	HN
ASV_1895	0	Inbred	HN
ASV_1959	0.0000735754221554034	Inbred	HN
ASV_201	0	Inbred	HN
ASV_1359	0	Inbred	HN
ASV_1719	0.00143454908604733	Inbred	HN
ASV_1463	0.0576179508200653	Inbred	HN
ASV_1203	0.00218016931507452	Inbred	HN
ASV_1840	0	Inbred	HN
ASV_284	0.0158622074839866	Inbred	HN
ASV_1636	0	Inbred	HN
ASV_606	0.110876348593978	Inbred	HN
ASV_662	0.096515752462794	Inbred	HN
ASV_1844	0	Inbred	HN
ASV_818	0.0725234341086865	Inbred	HN
ASV_710	0.0267061911188704	Inbred	HN
ASV_737	0.0243147730887677	Inbred	HN
ASV_645	0.221149648528504	Inbred	HN
ASV_912	0	Inbred	HN
ASV_1465	0	Inbred	HN
ASV_1230	0	Inbred	HN
ASV_404	0.144939904278421	Inbred	HN
ASV_1591	0.117385568914489	Inbred	HN
ASV_1552	0.000000000939970577578967	Inbred	HN
ASV_161	0.257303837644421	Inbred	HN
ASV_2076	0	Inbred	HN
ASV_1140	0.00000000298324608455649	Inbred	HN
ASV_789	0.00683141040700242	Inbred	HN
ASV_190	0	Inbred	HN
ASV_615	0	Inbred	HN
ASV_233	0	Inbred	HN
ASV_2380	0	Inbred	HN
ASV_513	0.00115833549236979	Inbred	HN
ASV_1428	0.0856376716985815	Inbred	HN
ASV_1353	0	Inbred	HN
ASV_1821	0	Inbred	HN
ASV_430	9.59893204204662e-34	Inbred	HN
ASV_1964	0	Inbred	HN
ASV_1571	0	Inbred	HN
ASV_510	0.168799906846752	Inbred	HN
ASV_1321	0.00000000839514651877581	Inbred	HN
ASV_1363	0.0149744264271817	Inbred	HN
ASV_309	0	Inbred	HN
ASV_10	0.0219288455960393	Inbred	HN
ASV_1042	0.0522942949684563	Inbred	HN
ASV_752	0	Inbred	HN
ASV_403	0.205828694140556	Inbred	HN
ASV_2041	0.00000000420497346613872	Inbred	HN
ASV_147	0	Inbred	HN
ASV_74	0.191742030646064	Inbred	HN
ASV_2270	0	Inbred	HN
ASV_636	0.00350878982794026	Inbred	HN
ASV_32	0.304151102846915	Inbred	HN
ASV_1102	0.000000000202354613952777	Inbred	HN
ASV_1725	0	Inbred	HN
ASV_304	0	Inbred	HN
ASV_1469	0.0130087708186151	Inbred	HN
ASV_1685	0.0504684326108228	Inbred	HN
ASV_235	0	Inbred	HN
ASV_757	0	Inbred	HN
ASV_464	0.063137761058188	Inbred	HN
ASV_767	0.00000000054972440191077	Inbred	HN
ASV_872	0	Inbred	HN
ASV_50	0.0691423923155035	Inbred	HN
ASV_2438	0	Inbred	HN
ASV_2390	0.0000000013220922493639	Inbred	HN
ASV_1065	0	Inbred	HN
ASV_891	0.0310867462926323	Inbred	HN
ASV_2236	0.0000000391216577993245	Inbred	HN
ASV_1848	0.0111203281072796	Inbred	HN
ASV_1692	0	Inbred	HN
ASV_6	0	Inbred	HN
ASV_218	0.158225068598152	Inbred	HN
ASV_1443	0	Inbred	HN
ASV_2137	0	Inbred	HN
ASV_1595	0.0614154478617954	Inbred	HN
ASV_1618	0	Inbred	HN
ASV_630	0	Inbred	HN
ASV_2316	0	Inbred	HN
ASV_1431	0	Inbred	HN
ASV_1110	0	Inbred	HN
ASV_882	0.121325074347645	Inbred	HN
ASV_599	0.118963084983317	Inbred	HN
ASV_998	0	Inbred	HN
ASV_477	0.196109433372552	Inbred	HN
ASV_1507	0	Inbred	HN
ASV_2121	0	Inbred	HN
ASV_1071	0.000461555744826294	Inbred	HN
ASV_834	0	Inbred	HN
ASV_1596	0	Inbred	HN
ASV_610	0.00813633299132763	Inbred	HN
ASV_1554	0.00161852133893713	Inbred	HN
ASV_34	0.198284374503532	Inbred	HN
ASV_1032	0	Inbred	HN
ASV_1502	0.000000000804850867823621	Inbred	HN
ASV_1585	0	Inbred	HN
ASV_658	0.0941030430182241	Inbred	HN
ASV_445	0	Inbred	HN
ASV_1498	0.310573287501019	Inbred	HN
ASV_711	0	Inbred	HN
ASV_563	0.141807877294702	Inbred	HN
ASV_699	0.0745626233560401	Inbred	HN
ASV_459	0.109538319023975	Inbred	HN
ASV_1149	0.0000160756252311088	Inbred	HN
ASV_2058	0	Inbred	HN
ASV_1332	0	Inbred	HN
ASV_2093	0.00000000046197883212542	Inbred	HN
ASV_1789	0	Inbred	HN
ASV_1407	0	Inbred	HN
ASV_1923	0.0535860267388746	Inbred	HN
ASV_2131	0	Inbred	HN
ASV_1599	0	Inbred	HN
ASV_206	0	Inbred	HN
ASV_333	0	Inbred	HN
ASV_613	0	Inbred	HN
ASV_436	0.0148979044784199	Inbred	HN
ASV_1691	0	Inbred	HN
ASV_1351	0	Inbred	HN
ASV_2134	0	Inbred	HN
ASV_391	0.0411657686486484	Inbred	HN
ASV_1468	0	Inbred	HN
ASV_36	0.109406177736003	Inbred	HN
ASV_1183	0.00621618862706523	Inbred	HN
ASV_2492	0	Inbred	HN
ASV_2510	0	Inbred	HN
ASV_1497	0.0217268338587354	Inbred	HN
ASV_1017	0.0670145863934109	Inbred	HN
ASV_369	0.243114802630483	Inbred	HN
ASV_1792	0	Inbred	HN
ASV_698	0	Inbred	HN
ASV_1631	0	Inbred	HN
ASV_56	0.055908143273064	Inbred	HN
ASV_1749	0.00000000249409636020158	Inbred	HN
ASV_2089	0	Inbred	HN
ASV_272	0.151044681692769	Inbred	HN
ASV_1651	0.00000355557471524706	Inbred	HN
ASV_470	0	Inbred	HN
ASV_1562	0.00480447045156033	Inbred	HN
ASV_1953	0.072240761059174	Inbred	HN
ASV_915	0.0568564144139862	Inbred	HN
ASV_577	0.0035168227849397	Inbred	HN
ASV_622	0.0449912806994319	Inbred	HN
ASV_1581	0	Inbred	HN
ASV_2253	0	Inbred	HN
ASV_1377	0.086967486171494	Inbred	HN
ASV_87	0.0361862524615802	Inbred	HN
ASV_231	0.0472004009447328	Inbred	HN
ASV_1831	0.00504154926656498	Inbred	HN
ASV_566	0.0295317468660433	Inbred	HN
ASV_443	0.0688576173809739	Inbred	HN
ASV_1184	0.140119171867347	Inbred	HN
ASV_118	0.0236062037343779	Inbred	HN
ASV_1696	0	Inbred	HN
ASV_392	0	Inbred	HN
ASV_1575	0.000000000846489592557316	Inbred	HN
ASV_1854	0.0000000334805800726375	Inbred	HN
ASV_1430	0.0343421467632499	Inbred	HN
ASV_1594	0	Inbred	HN
ASV_1159	0	Inbred	HN
ASV_1059	0.00362028158399332	Inbred	HN
ASV_1007	0	Inbred	HN
ASV_1422	0.0394871915367166	Inbred	HN
ASV_1772	0	Inbred	HN
ASV_42	0.151260664873358	Inbred	HN
ASV_1926	0.00000000181430550342076	Inbred	HN
ASV_538	0	Inbred	HN
ASV_1207	0.0786042322883014	Inbred	HN
ASV_725	0	Inbred	HN
ASV_1014	0	Inbred	HN
ASV_854	0.12691290567995	Inbred	HN
ASV_1909	0	Inbred	HN
ASV_204	0	Inbred	HN
ASV_1771	0	Inbred	HN
ASV_1960	0.0709560626628731	Inbred	HN
ASV_1557	0.000000000489249043430904	Inbred	HN
ASV_1406	0	Inbred	HN
ASV_871	0.160078165281815	Inbred	HN
ASV_846	0.167861688385836	Inbred	HN
ASV_691	0.00552666755622898	Inbred	HN
ASV_1828	0	Inbred	HN
ASV_723	0.0291622929341332	Inbred	HN
ASV_1943	0	Inbred	HN
ASV_306	0.11840251769975	Inbred	HN
ASV_879	0	Inbred	HN
ASV_1291	0.00477679675397443	Inbred	HN
ASV_422	0	Inbred	HN
ASV_1540	0	Inbred	HN
ASV_202	0.00000000620741616204536	Inbred	HN
ASV_1446	0.00000000352160043023309	Inbred	HN
ASV_2525	0.00000000664642658756996	Inbred	HN
ASV_1951	0.348918337505095	Inbred	HN
ASV_504	0.00000000122633473767732	Inbred	HN
ASV_1143	0.157357715437473	Inbred	HN
ASV_1973	0	Inbred	HN
ASV_1415	0	Inbred	HN
ASV_1	0.144683272243572	Inbred	HN
ASV_46	0.212849270160797	Inbred	HN
ASV_307	0.0378472713025459	Inbred	HN
ASV_1414	0.21112047327605	Inbred	HN
ASV_1026	0	Inbred	HN
ASV_1536	0	Inbred	HN
ASV_1464	0	Inbred	HN
ASV_1185	0	Inbred	HN
ASV_1664	0.508137890652931	Inbred	HN
ASV_760	0.0333249725985332	Inbred	HN
ASV_1616	0	Inbred	HN
ASV_1173	0	Inbred	HN
ASV_1647	0.0343195940631606	Inbred	HN
ASV_1521	0.0384824531643994	Inbred	HN
ASV_349	0	Inbred	HN
ASV_302	0.139516099344388	Inbred	HN
ASV_2239	0.130538655118879	Inbred	HN
ASV_1101	0.120991658656215	Inbred	HN
ASV_2139	0	Inbred	HN
ASV_405	0.0856247085969068	Inbred	HN
ASV_390	0	Inbred	HN
ASV_2553	0	Inbred	HN
ASV_1078	0	Inbred	HN
ASV_1659	0	Inbred	HN
ASV_973	0	Inbred	HN
ASV_1723	0	Inbred	HN
ASV_860	0.0231468714042584	Inbred	HN
ASV_1055	0.236154638458474	Inbred	HN
ASV_680	0.0822765564519033	Inbred	HN
ASV_400	0	Inbred	HN
ASV_1774	0.00920584963454449	Inbred	HN
ASV_1782	0.00000000356477145730432	Inbred	HN
ASV_1501	0	Inbred	HN
ASV_808	0.131093249595176	Inbred	HN
ASV_277	0.0292117086327585	Inbred	HN
ASV_495	0.00984237655073004	Inbred	HN
ASV_1732	0	Inbred	HN
ASV_412	0.136088733865803	Inbred	HN
ASV_1760	0	Inbred	HN
ASV_271	0	Inbred	HN
ASV_741	0	Inbred	HN
ASV_417	0.0898922244140861	Inbred	HN
ASV_665	0.0458864294911947	Inbred	HN
ASV_1040	0.0000000106442762526286	Inbred	HN
ASV_472	0	Inbred	HN
ASV_1311	0.116597100433771	Inbred	HN
ASV_75	0.00243983551393014	Inbred	HN
ASV_2337	0.00218079770159774	Inbred	HN
ASV_1226	0	Inbred	HN
ASV_2102	0	Inbred	HN
ASV_562	0	Inbred	HN
ASV_1756	0.00000000155368823196693	Inbred	HN
ASV_1622	0.000000000731859647861849	Inbred	HN
ASV_1244	0.000157235293894027	Inbred	HN
ASV_488	0.0916981920606106	Inbred	HN
ASV_1668	0	Inbred	HN
ASV_2618	0	Inbred	HN
ASV_792	0.0039273439530304	Inbred	HN
ASV_1635	0	Inbred	HN
ASV_1216	0	Inbred	HN
ASV_179	0	Inbred	HN
ASV_2198	0	Inbred	HN
ASV_197	0	Inbred	HN
ASV_2059	0	Inbred	HN
ASV_494	0.164894081341241	Inbred	HN
ASV_215	0.154517810443713	Inbred	HN
ASV_1645	0.0578652641296166	Inbred	HN
ASV_1807	0	Inbred	HN
ASV_917	0.0135574480462826	Inbred	HN
ASV_2225	0.0168092042784783	Inbred	HN
ASV_1293	0.0585755546185343	Inbred	HN
ASV_969	0	Inbred	HN
ASV_1119	0	Inbred	HN
ASV_1178	0.233458964077055	Inbred	HN
ASV_735	0.0226859493313442	Inbred	HN
ASV_2062	0	Inbred	HN
ASV_751	0	Inbred	HN
ASV_1138	0	Inbred	HN
ASV_1841	0.152912415493608	Inbred	HN
ASV_1874	0	Inbred	HN
ASV_838	0	Inbred	HN
ASV_2227	0	Inbred	HN
ASV_2493	0	Inbred	HN
ASV_1211	0.0343210388092046	Inbred	HN
ASV_567	0	Inbred	HN
ASV_1046	0	Inbred	HN
ASV_881	0	Inbred	HN
ASV_106	0.109254602685305	Inbred	HN
ASV_1699	0	Inbred	HN
ASV_257	0.013146077337176	Inbred	HN
ASV_793	0.0588298700818915	Inbred	HN
ASV_686	1.23306667640147e-17	Inbred	HN
ASV_1229	0.162189013464126	Inbred	HN
ASV_1343	0.109086929949227	Inbred	HN
ASV_574	0	Inbred	HN
ASV_1012	0	Inbred	HN
ASV_1433	0	Inbred	HN
ASV_413	0.195845659871674	Inbred	HN
ASV_1574	0.0248342563691714	Inbred	HN
ASV_1690	0.00118434244291108	Inbred	HN
ASV_580	0.000000000808660146329794	Inbred	HN
ASV_2217	0.00923438187963481	Inbred	HN
ASV_1087	0.0281663784025616	Inbred	HN
ASV_840	0.0096016587643268	Inbred	HN
ASV_1971	0	Inbred	HN
ASV_83	0.17341818566734	Inbred	HN
ASV_160	0.0442435235450804	Inbred	HN
ASV_1615	0.0641821547521745	Inbred	HN
ASV_545	0.00823935379780449	Inbred	HN
ASV_1886	0.00000000201923269007245	Inbred	HN
ASV_80	0	Inbred	HN
ASV_1335	0	Inbred	HN
ASV_868	0	Inbred	HN
ASV_887	0	Inbred	HN
ASV_1423	0.00000000810528228915446	Inbred	HN
ASV_558	0.0135807994862087	Inbred	HN
ASV_29	0.0966015368013335	Inbred	HN
ASV_1982	0	Inbred	HN
ASV_162	0.0339077493022203	Inbred	HN
ASV_2436	0.0315130094274462	Inbred	HN
ASV_880	0.0355902189140531	Inbred	HN
ASV_1245	0.263705038338971	Inbred	HN
ASV_2451	0	Inbred	HN
ASV_132	0.0109810589452843	Inbred	HN
ASV_72	0.101566990292732	Inbred	HN
ASV_1695	0.000580564533449267	Inbred	HN
ASV_1462	0.304325754555105	Inbred	HN
ASV_111	0.13339568817477	Inbred	HN
ASV_550	0.0794261643844481	Inbred	HN
ASV_643	0	Inbred	HN
ASV_1261	0.0029492689384335	Inbred	HN
ASV_1683	0.0256107593120434	Inbred	HN
ASV_631	0.0212681214449945	Inbred	HN
ASV_348	0.113853717516022	Inbred	HN
ASV_716	0.0992517060588605	Inbred	HN
ASV_765	0.0248942703286779	Inbred	HN
ASV_856	0.0000000114444917297926	Inbred	HN
ASV_1641	0	Inbred	HN
ASV_91	0.280918041917493	Inbred	HN
ASV_1577	0.0275013998270982	Inbred	HN
ASV_1531	0	Inbred	HN
ASV_1174	0.132580926700284	Inbred	HN
ASV_1812	0.0142414399051961	Inbred	HN
ASV_565	0.164508403714975	Inbred	HN
ASV_1884	0.0000000132002552727923	Inbred	HN
ASV_2550	0	Inbred	HN
ASV_1355	0.0462635919032716	Inbred	HN
ASV_1091	0.124441042585482	Inbred	HN
ASV_245	0	Inbred	HN
ASV_2219	0	Inbred	HN
ASV_922	0	Inbred	HN
ASV_79	0.0150438423895643	Inbred	HN
ASV_100	0	Inbred	HN
ASV_2379	0	Inbred	HN
ASV_2010	0	Inbred	HN
ASV_1292	0.198661074127357	Inbred	HN
ASV_1586	0	Inbred	HN
ASV_1084	0	Inbred	HN
ASV_1049	0.000000286320772259329	Inbred	HN
ASV_1914	0.00471645799645395	Inbred	HN
ASV_2022	0	Inbred	HN
ASV_1288	0	Inbred	HN
ASV_1089	0	Inbred	HN
ASV_2347	0	Inbred	HN
ASV_2209	0.0000000868264249463333	Inbred	HN
ASV_1477	0.0032202527253007	Inbred	HN
ASV_726	0.167305258418105	Inbred	HN
ASV_1921	0.00263436293724913	Inbred	HN
ASV_960	0	Inbred	HN
ASV_1869	0.00000000104379858284378	Inbred	HN
ASV_395	0	Inbred	HN
ASV_425	0.134806287087538	Inbred	HN
ASV_303	0.108319217284284	Inbred	HN
ASV_124	0	Inbred	HN
ASV_478	0.0128729846533484	Inbred	HN
ASV_1967	0.0825302371543926	Inbred	HN
ASV_770	0.13692476360405	Inbred	HN
ASV_1583	0	Inbred	HN
ASV_2003	0	Inbred	HN
ASV_653	0.017178334279021	Inbred	HN
ASV_232	0	Inbred	HN
ASV_1338	0.0399131778921861	Inbred	HN
ASV_295	0.12842506468204	Inbred	HN
ASV_2054	0	Inbred	HN
ASV_37	0	Inbred	HN
ASV_1048	0.0494758363165106	Inbred	HN
ASV_1094	6.00832474275659e-15	Inbred	HN
ASV_1053	0	Inbred	HN
ASV_352	0.177730171395556	Inbred	HN
ASV_81	0.0440131718720997	Inbred	HN
ASV_964	0	Inbred	HN
ASV_1733	0	Inbred	HN
ASV_1680	0.039142621945293	Inbred	HN
ASV_62	0.135893253166231	Inbred	HN
ASV_503	0.0260993621190831	Inbred	HN
ASV_1798	0	Inbred	HN
ASV_669	0.022844021942442	Inbred	HN
ASV_366	0.0762045567686129	Inbred	HN
ASV_1474	0.044100238510968	Inbred	HN
ASV_626	0	Inbred	HN
ASV_2497	0	Inbred	HN
ASV_1786	0	Inbred	HN
ASV_47	0	Inbred	HN
ASV_2135	0.00000000548881922355739	Inbred	HN
ASV_1975	0.000000000508239521954363	Inbred	HN
ASV_1303	0	Inbred	HN
ASV_718	0.217293170570604	Inbred	HN
ASV_2432	0.492851796444421	Inbred	HN
ASV_522	0	Inbred	HN
ASV_1788	0.00000000347060990518689	Inbred	HN
ASV_2151	0	Inbred	HN
ASV_2965	0.000000326239561173802	Inbred	HN
ASV_1830	6.29376975871184e-15	Inbred	HN
ASV_1386	0	Inbred	HN
ASV_441	0.00000000172575137030149	Inbred	HN
ASV_1490	0.153374898799543	Inbred	HN
ASV_2150	0	Inbred	HN
ASV_951	0	Inbred	HN
ASV_2417	0.00960141592486844	Inbred	HN
ASV_1268	0	Inbred	HN
ASV_1813	0.0726363647391685	Inbred	HN
ASV_43	0.000872019100840749	Inbred	HN
ASV_173	0.0868630740637877	Inbred	HN
ASV_376	0.183502699156619	Inbred	HN
ASV_532	0	Inbred	HN
ASV_1193	0.0792473460120426	Inbred	HN
ASV_1652	0	Inbred	HN
ASV_1016	0	Inbred	HN
ASV_730	0.000000000444504670140074	Inbred	HN
ASV_1327	0.000000194250450591661	Inbred	HN
ASV_2185	0	Inbred	HN
ASV_492	0.135147650785562	Inbred	HN
ASV_505	0.10396637981641	Inbred	HN
ASV_1392	0	Inbred	HN
ASV_689	0.0775764122567769	Inbred	HN
ASV_944	0.00000000470119233743718	Inbred	HN
ASV_1606	0.137978386592554	Inbred	HN
ASV_1701	0	Inbred	HN
ASV_1098	0	Inbred	HN
ASV_1759	0.250586817830417	Inbred	HN
ASV_397	0	Inbred	HN
ASV_1135	0	Inbred	HN
ASV_1716	0	Inbred	HN
ASV_1532	0.108472538816304	Inbred	HN
ASV_1597	0.0000000618431778897979	Inbred	HN
ASV_588	0.0965182631881991	Inbred	HN
ASV_1210	0	Inbred	HN
ASV_296	0.000370477691141611	Inbred	HN
ASV_2644	0	Inbred	HN
ASV_1627	0	Inbred	HN
ASV_2661	0.000000000000268298441054465	Inbred	HN
ASV_2027	0	Inbred	HN
ASV_1005	0	Inbred	HN
ASV_581	0	Inbred	HN
ASV_297	0	Inbred	HN
ASV_690	0.000000000297228382111932	Inbred	HN
ASV_1251	0	Inbred	HN
ASV_2718	0	Inbred	HN
ASV_1379	0.114160373010223	Inbred	HN
ASV_174	0.0327430819584938	Inbred	HN
ASV_487	0	Inbred	HN
ASV_1166	0.148517063960898	Inbred	HN
ASV_2698	0.00667531612809059	Inbred	HN
ASV_2371	0	Inbred	HN
ASV_1528	0	Inbred	HN
ASV_807	0.0624350634891801	Inbred	HN
ASV_139	0.00809754211283966	Inbred	HN
ASV_976	0	Inbred	HN
ASV_2203	0.000223745560390446	Inbred	HN
ASV_434	0.0177763087890181	Inbred	HN
ASV_1689	0	Inbred	HN
ASV_914	0.0713005490305874	Inbred	HN
ASV_1403	0.101261676466796	Inbred	HN
ASV_402	0.0000000472297712783142	Inbred	HN
ASV_1661	0	Inbred	HN
ASV_458	0.109530002840482	Inbred	HN
ASV_102	0	Inbred	HN
ASV_2154	0.308590622899621	Inbred	HN
ASV_706	0.0285325931465665	Inbred	HN
ASV_1233	0.00212293323130576	Inbred	HN
ASV_1485	0	Inbred	HN
ASV_28	0.0174676971751579	Inbred	HN
ASV_2374	0	Inbred	HN
ASV_2296	0	Inbred	HN
ASV_1592	0	Inbred	HN
ASV_2152	0	Inbred	HN
ASV_268	0.0160661058590693	Inbred	HN
ASV_2532	0	Inbred	HN
ASV_266	0	Inbred	HN
ASV_110	0	Inbred	HN
ASV_439	0.134085633786082	Inbred	HN
ASV_2325	0	Inbred	HN
ASV_222	0	Inbred	HN
ASV_1711	0	Inbred	HN
ASV_226	0	Inbred	HN
